,index,time_unit,identifier_id,info_id,filename,zmq_version,benchmark,benchmark_type,helics_version_string,helics_version,zmq_version_string,path,compiler_info_string,generator,system,system_version,platform,cxx_compiler,cxx_compiler_version,build_flags_string,host_processor,host_processor_string,date,host_name,executable,num_cpus,mhz_per_cpu,cpu_scaling_enabled,load_avg,library_build_type,run_id,cache_id,type,level,size,num_sharing,benchmark_id,cpu_time,core_type,filter_location,iterations,name,real_time,repetition_index,repetitions,run_name,run_type,threads,federate_count,interface_count,EvCount,message_count,message_size
1035,1035,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,3,0.921875,singleCore,nan,1,BMphold_singleCore/8/iterations:1/real_time,1.897268500062637,0,0,BMphold_singleCore/8/iterations:1/real_time,iteration,1,8,nan,143887.0,nan,nan
1036,1036,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,4,1.5,singleCore,nan,1,BMphold_singleCore/16/iterations:1/real_time,8.297675299923867,0,0,BMphold_singleCore/16/iterations:1/real_time,iteration,1,16,nan,271096.0,nan,nan
1037,1037,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,5,0.09151785714285714,inproc,nan,7,BMphold_multiCore/inprocCore/1/real_time,0.0931606143047767,0,0,BMphold_multiCore/inprocCore/1/real_time,iteration,1,1,nan,32022.0,nan,nan
1038,1038,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,6,0.203125,inproc,nan,2,BMphold_multiCore/inprocCore/2/real_time,0.34663824999006465,0,0,BMphold_multiCore/inprocCore/2/real_time,iteration,1,2,nan,47909.0,nan,nan
1039,1039,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,7,0.265625,inproc,nan,1,BMphold_multiCore/inprocCore/4/real_time,0.5620120000094175,0,0,BMphold_multiCore/inprocCore/4/real_time,iteration,1,4,nan,80070.0,nan,nan
1040,1040,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,8,0.171875,inproc,nan,1,BMphold_multiCore/inprocCore/8/real_time,0.9802285999758169,0,0,BMphold_multiCore/inprocCore/8/real_time,iteration,1,8,nan,143887.0,nan,nan
1041,1041,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,9,0.203125,inproc,nan,1,BMphold_multiCore/inprocCore/16/real_time,1.517309800023213,0,0,BMphold_multiCore/inprocCore/16/real_time,iteration,1,16,nan,271096.0,nan,nan
1042,1042,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,10,0.265625,inproc,nan,1,BMphold_multiCore/inprocCore/32/real_time,2.451907599926926,0,0,BMphold_multiCore/inprocCore/32/real_time,iteration,1,32,nan,526609.0,nan,nan
1043,1043,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,11,0.21875,inproc,nan,1,BMphold_multiCore/inprocCore/64/real_time,4.256938899867237,0,0,BMphold_multiCore/inprocCore/64/real_time,iteration,1,64,nan,1039358.0,nan,nan
1044,1044,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,12,0.109375,zmq,nan,1,BMphold_multiCore/zmqCore/1/iterations:1/real_time,0.1073363998439163,0,0,BMphold_multiCore/zmqCore/1/iterations:1/real_time,iteration,1,1,nan,32022.0,nan,nan
1045,1045,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,13,0.140625,zmq,nan,1,BMphold_multiCore/zmqCore/2/iterations:1/real_time,3.4331844998523593,0,0,BMphold_multiCore/zmqCore/2/iterations:1/real_time,iteration,1,2,nan,47909.0,nan,nan
1046,1046,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,14,0.21875,zmq,nan,1,BMphold_multiCore/zmqCore/4/iterations:1/real_time,5.817559799994342,0,0,BMphold_multiCore/zmqCore/4/iterations:1/real_time,iteration,1,4,nan,80070.0,nan,nan
1047,1047,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,15,0.21875,zmq,nan,1,BMphold_multiCore/zmqCore/8/iterations:1/real_time,12.401996599975973,0,0,BMphold_multiCore/zmqCore/8/iterations:1/real_time,iteration,1,8,nan,143887.0,nan,nan
1048,1048,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,16,0.234375,zmq,nan,1,BMphold_multiCore/zmqCore/16/iterations:1/real_time,25.410853100009263,0,0,BMphold_multiCore/zmqCore/16/iterations:1/real_time,iteration,1,16,nan,271096.0,nan,nan
1049,1049,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,17,0.34375,zmq,nan,1,BMphold_multiCore/zmqCore/32/iterations:1/real_time,52.90549290017225,0,0,BMphold_multiCore/zmqCore/32/iterations:1/real_time,iteration,1,32,nan,526609.0,nan,nan
1050,1050,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,18,0.109375,zmqss,nan,1,BMphold_multiCore/zmqssCore/1/iterations:1/real_time,0.11952420009765774,0,0,BMphold_multiCore/zmqssCore/1/iterations:1/real_time,iteration,1,1,nan,32022.0,nan,nan
1051,1051,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,19,0.28125,zmqss,nan,1,BMphold_multiCore/zmqssCore/2/iterations:1/real_time,3.4164734999649227,0,0,BMphold_multiCore/zmqssCore/2/iterations:1/real_time,iteration,1,2,nan,47909.0,nan,nan
1052,1052,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,20,0.1875,zmqss,nan,1,BMphold_multiCore/zmqssCore/4/iterations:1/real_time,6.758519599912688,0,0,BMphold_multiCore/zmqssCore/4/iterations:1/real_time,iteration,1,4,nan,80070.0,nan,nan
1053,1053,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,21,0.34375,zmqss,nan,1,BMphold_multiCore/zmqssCore/8/iterations:1/real_time,15.56556619994808,0,0,BMphold_multiCore/zmqssCore/8/iterations:1/real_time,iteration,1,8,nan,143887.0,nan,nan
1054,1054,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,22,0.390625,zmqss,nan,1,BMphold_multiCore/zmqssCore/16/iterations:1/real_time,48.607921500108205,0,0,BMphold_multiCore/zmqssCore/16/iterations:1/real_time,iteration,1,16,nan,271096.0,nan,nan
1055,1055,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,23,0.328125,zmqss,nan,1,BMphold_multiCore/zmqssCore/32/iterations:1/real_time,126.26576619991101,0,0,BMphold_multiCore/zmqssCore/32/iterations:1/real_time,iteration,1,32,nan,526609.0,nan,nan
1056,1056,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,24,0.15625,ipc,nan,1,BMphold_multiCore/ipcCore/1/iterations:1/real_time,0.1549016998615116,0,0,BMphold_multiCore/ipcCore/1/iterations:1/real_time,iteration,1,1,nan,32022.0,nan,nan
1057,1057,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,25,0.390625,ipc,nan,1,BMphold_multiCore/ipcCore/2/iterations:1/real_time,0.757908400031738,0,0,BMphold_multiCore/ipcCore/2/iterations:1/real_time,iteration,1,2,nan,47909.0,nan,nan
1058,1058,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,26,0.359375,ipc,nan,1,BMphold_multiCore/ipcCore/4/iterations:1/real_time,1.3801014999626204,0,0,BMphold_multiCore/ipcCore/4/iterations:1/real_time,iteration,1,4,nan,80070.0,nan,nan
1059,1059,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,27,0.359375,ipc,nan,1,BMphold_multiCore/ipcCore/8/iterations:1/real_time,2.7879066999303177,0,0,BMphold_multiCore/ipcCore/8/iterations:1/real_time,iteration,1,8,nan,143887.0,nan,nan
1060,1060,s,bm_pholdResults2019-11-28_Md3vp.txt,3,bm_pholdResults2019-11-28_Md3vp.txt,4.3.2,pholdBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:55:56,SIRIUS,Release\pholdBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,28,0.25,ipc,nan,1,BMphold_multiCore/ipcCore/16/iterations:1/real_time,29.205746899941005,0,0,BMphold_multiCore/ipcCore/16/iterations:1/real_time,iteration,1,16,nan,271096.0,nan,nan
